time,value
112.6939,5761.4580775
112.7522,5761.32796
112.8105,5761.4283235
112.8688,5761.3788847
112.9271,5761.8092915
112.9854,5761.9365271
113.0437,5761.8644475
113.102,5761.9505607
113.1603,5761.6359394
113.2186,5761.5634637
113.2769,5761.4902792
113.3352,5761.6672926
113.3935,5761.1934989
113.4518,5761.3519121
113.5101,5760.8632949
113.5684,5760.9251701
113.6267,5760.7644907
113.685,5760.7482304
113.7433,5760.5628527
113.8016,5760.7289393
113.8599,5760.5593378
113.9182,5760.4583646
113.9765,5760.8641847
114.0348,5760.799814
114.0931,5760.8704814
114.1514,5761.0000726
114.2097,5761.138741
114.268,5760.7742469
114.3263,5760.7862456
114.3846,5760.6319869
114.4429,5760.6459175
114.5012,5760.2875673
114.5595,5760.0312898
114.6178,5760.0391526
114.6761,5759.9637981
114.7344,5759.6914048
114.7927,5759.5103315
114.851,5759.5670377
114.9093,5759.6986796
114.9676,5759.5474514
115.0259,5759.6290741
115.0842,5759.6717125
115.1425,5759.6315636
115.2008,5759.6938896
115.2591,5759.6844989
115.3174,5759.5668825
115.3757,5759.681221
115.434,5759.6667383
115.4923,5759.7906088
115.5506,5759.3983452
115.6089,5759.7339357
115.6672,5759.8209759
115.7255,5760.0652803
115.7838,5759.9788099
115.8421,5759.957602
115.9004,5759.705488
115.9587,5759.8033469
116.017,5760.1021594
116.0753,5760.0032574
116.1336,5759.8588489
116.1919,5759.8147646
116.2502,5759.981581
116.3085,5759.8645237
116.3668,5760.0089395
116.4251,5760.1469683
116.4834,5759.7066152
116.5417,5759.9063145
116.6,5760.20905
116.6583,5759.8784859
116.7166,5760.3226346
116.7749,5760.2178563
116.8332,5760.2289108
116.8915,5760.1431737
116.9498,5759.8909464
117.0081,5760.0632475
117.0664,5759.9868067
117.1247,5759.8518085
117.183,5760.0034522
117.2413,5760.2967973
117.2996,5760.0913161
117.3579,5760.0515461
117.4162,5760.1410891
117.4745,5760.2510785
117.5328,5759.9614812
117.5911,5759.8195299
117.6494,5759.9192069
117.7077,5759.8365213
117.766,5759.6109796
117.8243,5759.5698681
117.8826,5759.5025457
117.9409,5759.6102005
117.9992,5759.5593986
118.0575,5759.3959198
118.1158,5759.4813171
118.1741,5759.4365667
118.2324,5759.7133107
118.2907,5759.7450411
118.349,5759.6285852
118.4073,5759.8020566
118.4656,5759.5077863
118.5239,5759.7905617
118.5822,5759.9718855
118.6405,5759.7884898
118.6988,5759.8638089
118.7571,5759.7418819
118.8154,5759.8093684
118.8737,5759.7207448
118.932,5759.1986812
118.9903,5759.2211033
119.0486,5759.0315304
119.1069,5759.049801
119.1652,5759.0784144
119.2235,5759.1084521
119.2818,5758.9559126
119.3401,5759.1948095
119.3984,5758.9809867
119.4567,5759.2327048
119.515,5759.2477745
119.5733,5759.4046242
119.6316,5759.044047
119.6899,5759.2479091
119.7482,5759.4585783
119.8065,5759.6602285
119.8648,5759.6306801
119.9231,5759.6160355
119.9814,5759.9579427
120.0397,5759.9340073
120.098,5760.0796814
120.1563,5760.3040366
120.2146,5760.1947621
120.2729,5760.2408696
120.3312,5760.2071806
120.3895,5759.9875234
120.4478,5760.0693162
120.5061,5759.9351688
120.5644,5759.8700041
120.6227,5759.986373
120.681,5759.9153648
120.7393,5759.9886333
120.7976,5760.0389168
120.8559,5759.6840089
120.9142,5759.6720783
120.9725,5759.8206724
121.0308,5759.5385867
121.0891,5759.6611727
121.1474,5759.790528
121.2057,5759.6079665
121.264,5759.8664931
121.3223,5759.6917948
121.3806,5759.6563093
121.4389,5759.6462114
121.4972,5759.6900741
121.5555,5759.6574631
121.6138,5760.0741271
121.6721,5760.0579122
121.7304,5760.2580588
121.7887,5760.0252323
121.847,5760.4476979
121.9053,5760.2167919
121.9636,5760.0780137
122.0219,5760.0387151
122.0802,5760.2050522
122.1385,5759.8107479
122.1968,5759.8872604
122.2551,5760.2587028
122.3134,5759.8035974
122.3717,5759.6269452
122.43,5759.8497081
122.4883,5759.9340975
122.5466,5759.6848932
122.6049,5759.7259368
122.6632,5760.1054373
122.7215,5760.2899272
122.7798,5760.2118151
122.8381,5760.3617861
122.8964,5760.4474193
122.9547,5760.774914
123.013,5760.4383058
123.0713,5760.7880683
123.1296,5760.9892972
123.1879,5761.1100429
123.2462,5761.0125381
123.3045,5760.9882149
123.3628,5760.7983891
123.4211,5760.4962029
123.4794,5761.0560455
123.5377,5760.8575121
123.596,5761.0560511
123.6543,5760.9674291
123.7126,5761.0032078
123.7709,5761.304439
123.8292,5761.0543264
123.8875,5761.6077365
