time,value
227.0202,-0.22690965578
227.04935,-0.22691070882
227.0785,-0.22691175825
227.10765,-0.2269128039
227.1368,-0.22691384563
227.16595,-0.22691488368
227.1951,-0.22691591879
227.22425,-0.22691695147
227.2534,-0.22691798242
227.28255,-0.22691901237
227.3117,-0.22692004098
227.34085,-0.22692106836
227.37,-0.2269220942
227.39915,-0.22692311817
227.4283,-0.22692414061
227.45745,-0.22692516121
227.4866,-0.22692617909
227.51575,-0.22692719364
227.5449,-0.22692820419
227.57405,-0.22692921044
227.6032,-0.22693021233
227.63235,-0.22693120959
227.6615,-0.22693220157
227.69065,-0.22693318843
227.7198,-0.22693416963
227.74895,-0.22693514531
227.7781,-0.22693611577
227.80725,-0.22693708084
227.8364,-0.22693804003
227.86555,-0.22693899337
227.8947,-0.22693994152
227.92385,-0.22694088473
227.953,-0.2269418239
227.98215,-0.22694275977
228.0113,-0.22694369283
228.04045,-0.22694462267
228.0696,-0.22694554831
228.09875,-0.22694646969
228.1279,-0.22694738635
228.15705,-0.22694829777
228.1862,-0.22694920282
228.21535,-0.22695010076
228.2445,-0.2269509901
228.27365,-0.22695186969
228.3028,-0.22695273881
228.33195,-0.22695359866
228.3611,-0.22695445014
228.39025,-0.22695529368
228.4194,-0.22695612996
228.44855,-0.22695695982
228.4777,-0.22695778321
228.50685,-0.22695860079
228.536,-0.22695941335
228.56515,-0.22696022231
228.5943,-0.22696102842
228.62345,-0.22696183166
228.6526,-0.22696263252
228.68175,-0.22696343209
228.7109,-0.22696423084
228.74005,-0.22696502916
228.7692,-0.22696582764
228.79835,-0.22696662638
228.8275,-0.22696742565
228.85665,-0.22696822511
228.8858,-0.22696902407
228.91495,-0.22696982257
228.9441,-0.22697062
228.97325,-0.22697141586
229.0024,-0.2269722095
229.03155,-0.22697300079
229.0607,-0.22697378924
229.08985,-0.22697457449
229.119,-0.22697535634
229.14815,-0.22697613559
229.1773,-0.22697691243
229.20645,-0.22697768633
229.2356,-0.22697845724
229.26475,-0.22697922515
229.2939,-0.22697998995
229.32305,-0.22698075271
229.3522,-0.22698151345
229.38135,-0.22698227239
229.4105,-0.22698302923
229.43965,-0.22698378344
229.4688,-0.22698453475
229.49795,-0.2269852832
229.5271,-0.22698602947
229.55625,-0.22698677357
229.5854,-0.2269875158
229.61455,-0.22698825571
229.6437,-0.22698899338
229.67285,-0.22698972885
229.702,-0.22699046219
229.73115,-0.22699119299
229.7603,-0.22699192143
229.78945,-0.22699264749
229.8186,-0.22699337024
229.84775,-0.22699408905
229.8769,-0.22699480353
229.90605,-0.22699551266
229.9352,-0.2269962155
229.96435,-0.22699691177
229.9935,-0.22699760106
230.02265,-0.22699828333
230.0518,-0.22699895808
230.08095,-0.22699962501
230.1101,-0.22700028412
230.13925,-0.22700093511
230.1684,-0.22700157826
230.19755,-0.22700221377
230.2267,-0.22700284224
230.25585,-0.22700346438
230.285,-0.22700408054
230.31415,-0.22700469121
230.3433,-0.22700529732
230.37245,-0.22700589897
230.4016,-0.22700649638
230.43075,-0.22700708986
230.4599,-0.22700767976
230.48905,-0.22700826581
230.5182,-0.22700884777
230.54735,-0.22700942525
230.5765,-0.2270099983
230.60565,-0.22701056699
230.6348,-0.22701113073
230.66395,-0.2270116893
230.6931,-0.22701224259
230.72225,-0.22701279046
230.7514,-0.22701333203
230.78055,-0.22701386732
230.8097,-0.22701439654
230.83885,-0.22701491955
230.868,-0.22701543534
230.89715,-0.22701594303
230.9263,-0.22701644213
230.95545,-0.227016932
230.9846,-0.22701741276
231.01375,-0.22701788335
231.0429,-0.22701834316
231.07205,-0.22701879153
231.1012,-0.2270192275
231.13035,-0.22701965093
231.1595,-0.22702006159
231.18865,-0.22702045967
231.2178,-0.22702084465
231.24695,-0.22702121684
231.2761,-0.22702157635
231.30525,-0.22702192357
231.3344,-0.22702225864
231.36355,-0.22702258142
231.3927,-0.22702289119
231.42185,-0.22702318769
231.451,-0.22702346983
231.48015,-0.22702373735
231.5093,-0.22702398992
231.53845,-0.22702422688
231.5676,-0.22702444744
231.59675,-0.22702465126
231.6259,-0.22702483869
231.65505,-0.22702501098
231.6842,-0.22702516883
231.71335,-0.22702531317
231.7425,-0.22702544524
231.77165,-0.22702556679
231.8008,-0.22702567865
231.82995,-0.22702578225
231.8591,-0.22702587847
231.88825,-0.22702596795
231.9174,-0.22702605123
231.94655,-0.227026128
231.9757,-0.22702619851
232.00485,-0.22702626282
232.034,-0.22702632052
232.06315,-0.22702637152
232.0923,-0.22702641566
232.12145,-0.2270264526
232.1506,-0.22702648274
232.17975,-0.22702650633
232.2089,-0.22702652341
232.23805,-0.22702653501
232.2672,-0.22702654159
232.29635,-0.22702654359
232.3255,-0.22702654095
232.35465,-0.22702653385
232.3838,-0.22702652165
232.41295,-0.22702650477
232.4421,-0.22702648392
232.47125,-0.2270264599
232.5004,-0.22702643303
232.52955,-0.22702640294
232.5587,-0.22702636893
232.58785,-0.22702633136
232.617,-0.22702629062
232.64615,-0.22702624675
232.6753,-0.22702620045
232.70445,-0.22702615154
232.7336,-0.22702609978
232.76275,-0.22702604432
232.7919,-0.22702598468
232.82105,-0.22702592105
232.8502,-0.22702585347
232.87935,-0.22702578169
232.9085,-0.22702570614
232.93765,-0.22702562674
232.9668,-0.22702554273
232.99595,-0.22702545371
233.0251,-0.22702535898
233.05425,-0.22702525846
233.0834,-0.22702515172
233.11255,-0.22702503877
233.1417,-0.22702491922
233.17085,-0.22702479285
233.2,-0.22702465919
233.22915,-0.22702451859
233.2583,-0.22702437105
233.28745,-0.22702421668
233.3166,-0.22702405527
233.34575,-0.22702388673
233.3749,-0.22702371067
233.40405,-0.22702352674
233.4332,-0.22702333515
233.46235,-0.22702313494
233.4915,-0.22702292498
233.52065,-0.22702270381
233.5498,-0.22702247054
233.57895,-0.22702222489
233.6081,-0.22702196692
233.63725,-0.22702169658
233.6664,-0.22702141391
233.69555,-0.22702111929
233.7247,-0.22702081266
233.75385,-0.22702049462
233.783,-0.22702016683
233.81215,-0.22701983031
233.8413,-0.22701948563
233.87045,-0.22701913319
233.8996,-0.22701877325
233.92875,-0.22701840562
233.9579,-0.22701803095
233.98705,-0.22701764926
234.0162,-0.2270172603
234.04535,-0.22701686373
234.0745,-0.22701645919
234.10365,-0.22701604647
234.1328,-0.22701562588
234.16195,-0.227015198
234.1911,-0.22701476305
234.22025,-0.22701432174
234.2494,-0.22701387416
234.27855,-0.22701342092
234.3077,-0.22701296248
234.33685,-0.22701249975
234.366,-0.22701203336
234.39515,-0.22701156436
234.4243,-0.22701109239
234.45345,-0.22701061727
234.4826,-0.22701013835
234.51175,-0.22700965527
234.5409,-0.22700916654
234.57005,-0.22700867154
234.5992,-0.22700816955
234.62835,-0.22700765945
234.6575,-0.22700713944
234.68665,-0.22700660883
234.7158,-0.22700606701
234.74495,-0.22700551383
234.7741,-0.22700494799
234.80325,-0.22700436937
234.8324,-0.2270037781
234.86155,-0.22700317432
234.8907,-0.22700255802
234.91985,-0.22700192984
234.949,-0.22700129005
234.97815,-0.22700063879
235.0073,-0.22699997603
235.03645,-0.22699930212
235.0656,-0.2269986186
235.09475,-0.22699792704
235.1239,-0.22699722843
235.15305,-0.22699652339
235.1822,-0.22699581216
235.21135,-0.22699509561
235.2405,-0.2269943737
235.26965,-0.22699364694
235.2988,-0.22699291653
235.32795,-0.22699218291
235.3571,-0.2269914454
235.38625,-0.22699070337
235.4154,-0.22698995579
235.44455,-0.22698920217
235.4737,-0.22698844219
235.50285,-0.22698767537
235.532,-0.22698690202
235.56115,-0.22698612186
235.5903,-0.22698533434
235.61945,-0.22698453905
235.6486,-0.22698373718
235.67775,-0.22698292938
235.7069,-0.22698211556
235.73605,-0.22698129612
235.7652,-0.22698047153
235.79435,-0.22697964208
235.8235,-0.22697880778
235.85265,-0.22697796922
235.8818,-0.22697712714
235.91095,-0.22697628172
235.9401,-0.22697543283
235.96925,-0.22697458063
235.9984,-0.22697372541
236.02755,-0.2269728674
236.0567,-0.22697200686
236.08585,-0.22697114456
236.115,-0.22697028049
236.14415,-0.22696941514
236.1733,-0.22696854873
236.20245,-0.22696768183
236.2316,-0.22696681458
236.26075,-0.2269659475
236.2899,-0.22696508105
236.31905,-0.22696421573
236.3482,-0.22696335151
236.37735,-0.22696248816
236.4065,-0.22696162526
236.43565,-0.22696076328
236.4648,-0.22695990162
236.49395,-0.22695904019
236.5231,-0.22695817807
236.55225,-0.22695731471
236.5814,-0.22695644954
236.61055,-0.22695558251
236.6397,-0.22695471347
236.66885,-0.22695384216
236.698,-0.22695296863
236.72715,-0.22695209226
236.7563,-0.2269512124
236.78545,-0.22695032888
236.8146,-0.22694944097
236.84375,-0.22694854829
236.8729,-0.22694765092
236.90205,-0.22694674862
236.9312,-0.22694584085
236.96035,-0.22694492715
236.9895,-0.22694400775
237.01865,-0.22694308239
237.0478,-0.22694215019
237.07695,-0.22694121105
237.1061,-0.22694026534
237.13525,-0.22693931326
237.1644,-0.22693835391
237.19355,-0.22693738688
237.2227,-0.22693641145
237.25185,-0.22693542698
237.281,-0.22693443302
237.31015,-0.22693342966
237.3393,-0.22693241669
237.36845,-0.2269313942
237.3976,-0.22693036219
237.42675,-0.22692932112
237.4559,-0.22692827167
237.48505,-0.22692721403
237.5142,-0.22692614816
237.54335,-0.22692507452
237.5725,-0.22692399322
237.60165,-0.22692290383
237.6308,-0.22692180676
237.65995,-0.22692070196
237.6891,-0.22691958905
237.71825,-0.22691846786
237.7474,-0.22691733773
237.77655,-0.22691619817
237.8057,-0.22691505017
237.83485,-0.22691389435
237.864,-0.2269127311
237.89315,-0.22691156149
237.9223,-0.22691038663
237.95145,-0.22690920747
237.9806,-0.22690802574
238.00975,-0.22690684265
238.0389,-0.22690565941
238.06805,-0.22690447768
238.0972,-0.22690329772
238.12635,-0.22690212022
238.1555,-0.22690094592
238.18465,-0.22689977456
238.2138,-0.22689860661
238.24295,-0.22689744269
238.2721,-0.2268962821
238.30125,-0.22689512405
238.3304,-0.2268939691
238.35955,-0.226892818
238.3887,-0.22689167145
238.41785,-0.22689052936
238.447,-0.22688939202
238.47615,-0.22688826058
238.5053,-0.22688713459
238.53445,-0.22688601341
238.5636,-0.22688489661
238.59275,-0.22688378418
238.6219,-0.22688267567
238.65105,-0.22688157032
238.6802,-0.226880468
238.70935,-0.22687936945
238.7385,-0.22687827416
238.76765,-0.22687718197
238.7968,-0.22687609317
238.82595,-0.22687500832
238.8551,-0.22687392768
238.88425,-0.22687285182
238.9134,-0.22687178038
238.94255,-0.22687071312
238.9717,-0.22686964915
239.00085,-0.22686858821
239.03,-0.2268675297
239.05915,-0.22686647333
239.0883,-0.22686541858
239.11745,-0.22686436573
239.1466,-0.22686331527
239.17575,-0.22686226807
239.2049,-0.22686122529
239.23405,-0.22686018818
239.2632,-0.22685915678
239.29235,-0.22685813178
239.3215,-0.22685711395
239.35065,-0.22685610415
239.3798,-0.22685510269
239.40895,-0.22685410953
239.4381,-0.22685312372
239.46725,-0.22685214422
239.4964,-0.22685117045
239.52555,-0.22685020153
239.5547,-0.22684923837
239.58385,-0.22684828154
239.613,-0.22684733022
239.64215,-0.22684638465
239.6713,-0.22684544524
239.70045,-0.22684451208
239.7296,-0.2268435851
239.75875,-0.22684266438
239.7879,-0.22684174977
239.81705,-0.22684084099
239.8462,-0.22683993653
239.87535,-0.22683903485
239.9045,-0.22683813526
239.93365,-0.22683723652
239.9628,-0.22683633722
239.99195,-0.22683543736
240.0211,-0.22683453668
240.05025,-0.22683363465
240.0794,-0.22683273089
240.10855,-0.22683182538
240.1377,-0.22683091808
240.16685,-0.22683000937
240.196,-0.22682909951
240.22515,-0.22682818868
240.2543,-0.22682727636
240.28345,-0.22682636197
240.3126,-0.2268254453
240.34175,-0.22682452661
240.3709,-0.22682360584
240.40005,-0.22682268319
240.4292,-0.22682175988
240.45835,-0.22682083633
240.4875,-0.22681991244
240.51665,-0.22681898869
240.5458,-0.22681806522
240.57495,-0.22681714253
240.6041,-0.2268162211
240.63325,-0.22681530142
240.6624,-0.2268143843
240.69155,-0.22681346967
240.7207,-0.22681255702
240.74985,-0.22681164696
240.779,-0.22681074088
240.80815,-0.22680983962
240.8373,-0.22680894422
240.86645,-0.22680805566
240.8956,-0.22680717375
240.92475,-0.22680629884
240.9539,-0.22680543049
240.98305,-0.22680456917
241.0122,-0.22680371483
241.04135,-0.22680286693
241.0705,-0.22680202407
241.09965,-0.22680118566
241.1288,-0.2268003522
241.15795,-0.22679952249
241.1871,-0.2267986962
241.21625,-0.22679787229
241.2454,-0.22679704993
241.27455,-0.22679622833
241.3037,-0.22679540677
241.33285,-0.2267945854
241.362,-0.22679376406
241.39115,-0.22679294276
241.4203,-0.22679212065
241.44945,-0.22679129822
241.4786,-0.22679047592
241.50775,-0.2267896551
241.5369,-0.22678883695
241.56605,-0.22678802146
241.5952,-0.22678720926
241.62435,-0.22678640113
241.6535,-0.22678559725
241.68265,-0.22678479812
241.7118,-0.22678400405
241.74095,-0.2267832153
241.7701,-0.22678243224
241.79925,-0.22678165503
241.8284,-0.22678088391
241.85755,-0.22678011952
241.8867,-0.22677936202
241.91585,-0.22677861117
241.945,-0.22677786716
241.97415,-0.22677713004
242.0033,-0.22677640038
242.03245,-0.22677567839
242.0616,-0.22677496394
242.09075,-0.22677425641
242.1199,-0.22677355559
242.14905,-0.22677286126
242.1782,-0.22677217409
242.20735,-0.22677149476
242.2365,-0.22677082334
242.26565,-0.22677015978
242.2948,-0.22676950423
242.32395,-0.22676885635
242.3531,-0.22676821657
242.38225,-0.22676758475
242.4114,-0.22676696141
242.44055,-0.22676634682
242.4697,-0.22676574081
242.49885,-0.22676514225
242.528,-0.22676455154
242.55715,-0.22676396829
242.5863,-0.22676339207
242.61545,-0.22676282257
242.6446,-0.22676225982
242.67375,-0.22676170362
242.7029,-0.22676115378
242.73205,-0.22676060956
242.7612,-0.22676007116
242.79035,-0.22675953881
242.8195,-0.22675901314
242.84865,-0.2267584946
